molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL3671098,O=C(NCCCCc1ccccc1)Nc1ccc2ncc(-c3ccc(O)cc3)nc2n1,active,1.0,445.52700000000027,3.4151000000000016,3.0,7.0
CHEMBL3671099,COc1ncccc1-c1cnc2ccc(NC(=O)N[C@H](C)CCCc3ccccc3)nc2n1,active,2.0,451.48100000000017,4.297800000000003,2.0,6.0
CHEMBL3671100,O=C(NCCCCc1ccccc1)Nc1ccc2ncc(-c3cnn(CCCO)c3)nc2n1,active,2.0,415.50100000000015,3.9582000000000024,2.0,6.0
CHEMBL3671101,O=C(NCCCCc1ccccc1)Nc1ccc2ncc(-c3cnn(CC(F)F)c3)nc2n1,active,2.0,493.4600000000002,4.307700000000005,4.0,6.0
CHEMBL3671102,CC(CCCc1ccccc1)NC(=O)Nc1ccc2ncc(-c3cnn(C)c3)nc2n1,active,2.0,420.5170000000003,3.394300000000002,2.0,6.0
CHEMBL3671103,O=C(NCCCCc1ccccc1)Nc1ccc2ncc(-c3ccc(OP(=O)(O)O)cc3)nc2n1,active,3.0,441.5350000000002,4.717000000000004,3.0,5.0
CHEMBL3671104,C[C@H](CCCc1ccccc1)NC(=O)Nc1ccc2ncc(N3CCOCC3)nc2n1,active,3.0,514.6340000000004,3.7534000000000027,2.0,8.0
CHEMBL3671105,C[C@H](CCCc1ccccc1)NC(=O)Nc1ccc2ncc(-c3ccc(CO)cc3)nc2n1,active,3.0,429.5280000000001,4.304800000000003,2.0,6.0
CHEMBL3671106,C[C@H](CCCc1ccccc1)NC(=O)Nc1ccc2ncc(-c3cnn(CCN4CCOCC4)c3)nc2n1,active,3.0,443.55500000000023,4.8312000000000035,2.0,6.0
CHEMBL3671107,Cn1cc(-c2cnc3ccc(NC(=O)NCCCC(C)(C)c4ccccc4)nc3n2)cn1,active,3.0,401.4740000000001,3.9478000000000018,3.0,5.0
CHEMBL3671108,CCCn1cc(-c2cnc3ccc(NC(=O)N[C@H](C)CCCc4ccccc4)nc3n2)cn1,active,4.0,390.49100000000027,3.769400000000002,2.0,5.0
CHEMBL3671109,C[C@H](CCCc1ccccc1)NC(=O)Nc1ccc2ncc(-c3cn[nH]c3)nc2n1,active,4.0,404.51800000000026,4.157900000000002,2.0,5.0
CHEMBL3671110,O=C(NCCCCc1ccccc1)Nc1ccc2ncc(N3CCCC3)nc2n1,active,5.0,431.4710000000002,4.680900000000004,3.0,5.0
CHEMBL3671111,C[C@H](CCCc1ccccc1)NC(=O)Nc1ccc2ncc(N3CCCC3)nc2n1,active,5.0,427.5080000000002,4.328500000000004,3.0,5.0
CHEMBL3671112,O=C(NCCCCc1ccccc1)Nc1ccc2ncc(-c3ccc(O)c(F)c3)nc2n1,active,6.0,406.4900000000003,3.0058000000000016,2.0,6.0
CHEMBL3671113,O=C(NCCCCc1ccccc1)Nc1ccc2ncc(-c3cccc(CO)c3)nc2n1,active,6.0,429.52800000000025,4.564640000000003,3.0,5.0
CHEMBL3671114,O=C(NCCCCc1ccccc1)Nc1ccc2ncc(N3CCOCC3)nc2n1,active,6.0,457.5340000000003,4.853400000000003,2.0,6.0
CHEMBL3671115,Cc1n[nH]c(C)c1-c1cnc2ccc(NC(=O)N[C@H](C)CCCc3ccccc3)nc2n1,active,6.0,441.53500000000025,5.233300000000003,2.0,5.0
CHEMBL3671116,COc1ccc(-c2cnc3ccc(NC(=O)NCCCCc4ccccc4)nc3n2)cc1OC,active,6.0,415.50100000000015,3.9582000000000024,2.0,6.0
CHEMBL3671117,COc1ccccc1-c1cnc2ccc(NC(=O)N[C@H](C)CCCc3ccccc3)nc2n1,active,6.0,441.5350000000002,4.717000000000004,3.0,5.0
CHEMBL3671118,C[C@H](CCCc1ccccc1)NC(=O)Nc1ccc2ncc(-c3cnn(C)c3)nc2n1,active,6.0,431.5000000000002,3.0250000000000012,3.0,7.0
CHEMBL3671119,C[C@H](CCCc1ccccc1)NC(=O)Nc1ccc2ncc(-c3cccc(CO)c3)nc2n1,active,6.0,471.5170000000002,4.543000000000003,3.0,6.0
CHEMBL3671120,O=C(NCCCCc1ccccc1)Nc1ccc2ncc(-c3cnn(CCO)c3)nc2n1,active,4.0,498.5870000000003,4.179100000000002,4.0,6.0
CHEMBL3671121,COc1cc(-c2cnc3ccc(NC(=O)NCCCCc4ccccc4)nc3n2)ccc1C(=O)O,active,1.0,455.5180000000002,4.922900000000004,3.0,5.0
CHEMBL3671122,C[C@H](CCCc1ccccc1)NC(=O)Nc1ccc2ncc(-c3ccc(C[C@H](N)C(=O)O)cc3)nc2n1,active,1.0,484.56000000000023,3.790600000000002,4.0,6.0
CHEMBL3671123,C[C@H](CCCc1ccccc1)NC(=O)Nc1ccc2ncc(-c3cccc(C(=O)O)c3)nc2n1,active,4.0,441.4910000000002,4.534400000000002,3.0,5.0
CHEMBL3671124,N[C@@H](Cc1ccc(-c2cnc3ccc(NC(=O)NCCCCc4ccccc4)nc3n2)cc1)C(=O)O,active,5.0,501.5870000000004,4.223900000000003,3.0,7.0
CHEMBL3671125,O=C(NCCCCc1ccccc1)Nc1ccc2ncc(-c3cccc(C(=O)O)c3)nc2n1,active,3.0,526.6410000000004,4.547200000000004,2.0,7.0
CHEMBL3671126,O=C(NCCCCc1ccccc1)Nc1ccc2ncc(-c3ccc(OCCOCCO)cc3)nc2n1,active,39.0,455.56200000000024,5.371100000000004,2.0,5.0
CHEMBL3671127,O=C(NCCCCc1ccccc1)Nc1ccc2ncc(-c3ccc(OCCN4CCOCC4)cc3)nc2n1,active,41.0,309.329,2.5388,3.0,5.0
CHEMBL3671128,COCc1cccc(-c2cnc3ccc(NC(=O)N[C@H](C)CCCc4ccccc4)nc3n2)c1,active,24.0,321.34000000000003,2.7049000000000003,3.0,5.0
CHEMBL3695657,CCNC(=O)Nc1ccc2ncc(-c3cccc(O)c3)nc2n1,inactive,1000.0,337.4080000000001,2.8698000000000006,3.0,5.0
CHEMBL3695615,C=CCNC(=O)Nc1ccc2ncc(-c3ccc(O)cc3)nc2n1,active,76.0,309.329,2.5388,3.0,5.0
CHEMBL3695616,C=CCNC(=S)Nc1ccc2ncc(-c3ccc(O)cc3)nc2n1,active,392.0,310.386,2.1902,3.0,5.0
CHEMBL3695617,CCNC(=O)Nc1ccc2ncc(-c3ccc(O)cc3)nc2n1,active,6.0,335.367,3.092100000000001,1.0,5.0
CHEMBL3695618,CNC(=S)Nc1ccc2ncc(-c3ccc(N)cc3)nc2n1,inactive,2500.0,308.345,2.4154,3.0,5.0
CHEMBL3695619,CCN(C(C)=O)C(=O)Nc1ccc2ncc(-c3ccccc3)nc2n1,inactive,9500.0,339.3550000000001,2.5474000000000006,3.0,6.0
CHEMBL3695620,CCNC(=O)Nc1ccc2ncc(-c3ccc(N)cc3)nc2n1,active,944.0,337.38300000000004,2.5858000000000008,3.0,5.0
CHEMBL3695663,CCNC(=O)Nc1ccc2ncc(-c3ccc(O)c(OC)c3)nc2n1,active,62.0,323.35600000000005,2.1956999999999995,3.0,5.0
CHEMBL3695621,O=C(NCCCCO)Nc1ccc2ncc(-c3ccccc3)nc2n1,active,155.0,436.5160000000003,2.9343000000000012,2.0,7.0
CHEMBL3695622,O=C(NCCCO)Nc1ccc2ncc(-c3ccccc3)nc2n1,active,711.0,325.39700000000005,2.7037000000000004,3.0,5.0
CHEMBL3695623,CCNC(=O)Nc1ccc2ncc(-c3ccc(OCCCN4CCOCC4)cc3)nc2n1,inactive,1800.0,309.329,2.5388,3.0,5.0
CHEMBL3695624,CCNC(=S)Nc1ccc2ncc(-c3ccc(O)cc3)nc2n1,active,954.0,337.33900000000006,2.5314000000000005,3.0,5.0
CHEMBL3695657,CCNC(=O)Nc1ccc2ncc(-c3cccc(O)c3)nc2n1,active,104.0,353.38200000000006,2.8504000000000014,2.0,6.0
CHEMBL3695625,CCNC(=O)Nc1ccc2ncc(-c3cccc(C(=O)O)c3)nc2n1,inactive,1900.0,338.37100000000004,2.4240000000000004,3.0,6.0
CHEMBL3695626,CCNC(=O)Nc1ccc2ncc(-c3ccc(OC)c(OC)c3)nc2n1,active,939.0,336.3550000000001,1.9321000000000002,3.0,5.0
CHEMBL3695627,CCNC(=O)Nc1ccc2ncc(-c3ccc(N)c(OC)c3)nc2n1,active,592.0,373.8000000000001,3.200800000000001,3.0,6.0
CHEMBL3695628,CCNC(=O)Nc1ccc2ncc(-c3cccc(C(N)=O)c3)nc2n1,inactive,100000.0,338.3710000000001,2.918400000000001,3.0,6.0
CHEMBL3695661,CCNC(=O)Nc1ccc2ncc(-c3cc(Cl)c(O)c(OC)c3)nc2n1,active,138.0,342.79,3.563200000000001,3.0,5.0
CHEMBL3695629,CCNC(=O)Nc1ccc2ncc(Nc3ccc(OC)cc3)nc2n1,inactive,100000.0,309.333,2.3048,3.0,6.0
CHEMBL3695630,CCNC(=O)Nc1ccc2ncc(Nc3ccc(Cl)cc3)nc2n1,inactive,100000.0,336.39900000000006,3.4722000000000017,3.0,5.0
CHEMBL3695631,CCNC(=O)Nc1ccc2ncc(Nc3cccnc3)nc2n1,inactive,100000.0,352.3980000000001,3.226820000000002,3.0,6.0
CHEMBL3695632,CCNC(=O)Nc1ccc2ncc(Nc3ccc(CC)cc3)nc2n1,inactive,100000.0,324.34400000000005,2.6154,4.0,6.0
CHEMBL3695633,CCNC(=O)Nc1ccc2ncc(Nc3ccc(C)c(OC)c3)nc2n1,inactive,26900.0,323.36,2.613220000000001,3.0,6.0
CHEMBL3695634,CCNC(=O)Nc1ccc2ncc(Nc3ccc(O)cc3)nc2n1,inactive,19600.0,312.33700000000005,1.6433,3.0,7.0
CHEMBL3695635,CCNC(=O)Nc1ccc2ncc(Nc3ccc(C)cn3)nc2n1,inactive,19400.0,326.33500000000004,3.0489000000000006,3.0,5.0
CHEMBL3695636,CCNC(=O)Nc1ccc2ncc(Nc3ccn(C)n3)nc2n1,inactive,13700.0,383.40800000000013,2.3000000000000003,4.0,7.0
CHEMBL3695637,CCNC(=O)Nc1ccc2ncc(Nc3ccc(F)cc3)nc2n1,inactive,100000.0,343.77400000000006,3.1922000000000015,3.0,5.0
CHEMBL3695638,COc1cc(-c2cnc3ccc(NC(=O)NCCCCO)nc3n2)ccc1O,active,150.0,357.8010000000001,3.4952000000000014,2.0,5.0
CHEMBL3695639,CCNC(=O)Nc1ccc2ncc(-c3ccc(O)cc3Cl)nc2n1,active,103.0,311.34900000000005,2.17314,3.0,5.0
CHEMBL3695640,CCNC(=O)Nc1ccc2ncc(-c3ccc(Cl)cc3OC)nc2n1,active,84.0,297.322,1.5667,2.0,6.0
CHEMBL3695641,CCNC(=O)Nc1ccc2ncc(-c3c(C)n[nH]c3C)nc2n1,active,410.0,324.369,2.7663800000000007,2.0,6.0
CHEMBL3695642,CCNC(=O)Nc1ccc2ncc(-c3cnn(C)c3)nc2n1,active,107.0,372.8160000000001,3.5718000000000014,3.0,6.0
CHEMBL3695643,CCNC(=O)Nc1ccc2ncc(-c3ccc(C#N)s3)nc2n1,inactive,4900.0,359.3930000000001,3.458000000000002,3.0,6.0
CHEMBL3695644,CCNC(=O)Nc1ccc2ncc(Nc3ccc(OC)c(Cl)c3)nc2n1,inactive,31600.0,368.3970000000001,2.9270000000000014,3.0,7.0
CHEMBL3639945,CCNC(=O)Nc1ccc2ncc(Nc3cnc4ccccc4c3)nc2n1,inactive,8000.0,310.321,1.6998,3.0,7.0
CHEMBL3695645,CCNC(=O)Nc1ccc2ncc(Nc3cc(OC)cc(OC)c3)nc2n1,inactive,15700.0,366.4250000000001,3.6970000000000027,3.0,6.0
CHEMBL3695646,CCNC(=O)Nc1ccc2ncc(Nc3cnccn3)nc2n1,inactive,1700.0,493.54500000000024,3.917920000000003,2.0,8.0
CHEMBL3695647,CCNC(=O)Nc1ccc2ncc(Nc3cccc(OC(C)C)c3)nc2n1,inactive,31600.0,343.7780000000001,2.9582000000000006,3.0,6.0
CHEMBL3695648,CCNC(=O)Nc1ccc2ncc(-c3ccc(OS(=O)(=O)c4ccc(C)cc4)c(OC)c3)nc2n1,active,203.0,393.2340000000001,3.922200000000001,4.0,6.0
CHEMBL3695649,CCNC(=O)Nc1ccc2ncc(Nc3ccnc(Cl)c3)nc2n1,inactive,100000.0,378.2190000000001,3.845600000000002,3.0,5.0
CHEMBL3695650,CCNC(=O)Nc1ccc2ncc(Nc3cc(Cl)c(O)c(Cl)c3)nc2n1,inactive,31600.0,368.39700000000016,2.9270000000000014,3.0,7.0
CHEMBL3695651,CCNC(=O)Nc1ccc2ncc(-c3cc(Cl)c(O)c(Cl)c3)nc2n1,active,223.0,338.37100000000004,2.923820000000001,4.0,6.0
CHEMBL3695652,CCNC(=O)Nc1ccc2ncc(Nc3ccc(OC)c(OC)c3)nc2n1,inactive,16600.0,420.35100000000006,3.626800000000001,4.0,6.0
CHEMBL3695653,CCNC(=O)Nc1ccc2ncc(Nc3ccc(C)c(O)c3)nc2n1,inactive,100000.0,339.3590000000001,2.3134000000000006,3.0,7.0
CHEMBL3695654,CCNC(=O)Nc1ccc2ncc(Nc3cc(C(=O)O)cc(C(F)(F)F)c3)nc2n1,inactive,20300.0,333.355,2.781480000000001,3.0,6.0
CHEMBL3695655,CCNC(=O)Nc1ccc2ncc(Nc3ccc(OC)nc3)nc2n1,inactive,100000.0,489.5550000000002,4.262120000000002,3.0,6.0
CHEMBL3695656,CCNC(=O)Nc1ccc2ncc(Nc3ccc(C#N)cc3)nc2n1,inactive,31600.0,372.4320000000001,4.211020000000001,3.0,4.0
CHEMBL2408790,COc1cccc(F)c1CN1CCC[C@@H](NC(=O)Nc2cc3[nH]nc(-c4ccnc(C)c4)c3cn2)C1,active,0.2857,358.4050000000001,3.6500200000000014,3.0,4.0
CHEMBL2408789,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)ccn1,active,0.2045,390.4220000000001,4.350120000000002,3.0,4.0
CHEMBL2408788,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ccccc4)ncc23)ccn1,active,0.8512,388.4310000000001,3.1834200000000017,4.0,5.0
CHEMBL3703711,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H](C)c4ccc(F)cc4)ncc23)ccn1,active,0.342,406.8770000000001,4.864420000000003,3.0,4.0
CHEMBL3703715,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](CO)c4ccccc4)ncc23)ccn1,active,0.3922,353.4260000000001,3.4196000000000017,3.0,4.0
CHEMBL3654670,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccc(Cl)cc4)ncc23)ccn1,active,0.5556,323.40000000000003,3.7931000000000017,3.0,3.0
CHEMBL3654672,COCCCc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,active,2.534,268.28000000000003,1.8189199999999999,3.0,4.0
CHEMBL3654673,CCCc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,active,1.608,299.309,2.979700000000001,3.0,3.0
CHEMBL3654674,Cc1cc(-c2n[nH]c3cc(NC(N)=O)ncc23)ccn1,active,1.997,321.384,3.7180000000000026,3.0,3.0
CHEMBL3654675,C[C@@H](NC(=O)Nc1cc2[nH]ncc2cn1)c1ccc(F)cc1,active,835.5,392.8500000000001,4.303420000000003,3.0,4.0
CHEMBL3654676,C[C@@H](NC(=O)Nc1cc2[nH]nc(C3CC3)c2cn1)c1ccccc1,active,1.956,392.8500000000001,4.303420000000003,3.0,4.0
CHEMBL3654677,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ccc(Cl)cc4)ncc23)ccn1,active,0.5126,416.4850000000001,4.689800000000003,3.0,5.0
CHEMBL3654678,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cccc(Cl)c4)ncc23)ccn1,active,0.7129,361.40900000000005,3.241100000000002,3.0,5.0
CHEMBL3654679,CC(C)Oc1ccc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)cn1,active,3.628,375.40700000000004,4.646700000000003,3.0,3.0
CHEMBL3654680,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cnn(C)c3)c2cn1)c1ccccc1,active,0.3336,386.4590000000001,4.519440000000002,3.0,4.0
CHEMBL3654681,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1)c1ccccc1,active,0.8504,408.46500000000015,4.803220000000003,3.0,4.0
CHEMBL3654682,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)cc(C)n1,active,0.2904,421.43200000000013,4.102900000000002,3.0,5.0
CHEMBL3654683,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cccc5ccccc45)ncc23)ccn1,active,3.92,271.255,2.2546,3.0,3.0
CHEMBL3654684,COc1ccc(CNC(=O)Nc2cc3[nH]nc(-c4ccc(F)cc4)c3cn2)cc1OC,active,15.15,322.372,2.859820000000001,3.0,4.0
CHEMBL3654685,NC(=O)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1,active,1.676,324.38800000000003,3.2483200000000014,3.0,4.0
CHEMBL3654686,Cc1cc(-c2n[nH]c3cc(NC(=O)NCC4CC4)ncc23)ccn1,active,2.102,338.3710000000001,1.9747199999999996,4.0,5.0
CHEMBL3654687,Cc1cc(-c2n[nH]c3cc(NC(=O)NC(C)(C)C)ncc23)ccn1,active,32.59,320.35600000000005,3.1275200000000014,3.0,4.0
CHEMBL3654688,Cc1cc(-c2n[nH]c3cc(NC(=O)NCC4(O)CC4)ncc23)ccn1,active,9.902,323.36000000000007,1.4216199999999997,4.0,5.0
CHEMBL3654689,Cc1cc(-c2n[nH]c3cc(NC(=O)NC=C4CC4)ncc23)ccn1,active,480.7,326.36000000000007,2.0962199999999998,3.0,5.0
CHEMBL3654690,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4CNC4)ncc23)ccn1,active,60.26,390.369,3.790720000000001,3.0,4.0
CHEMBL3654691,COCCNC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1,active,2.897,362.3970000000001,2.38352,3.0,6.0
CHEMBL3654692,Cc1cc(-c2n[nH]c3cc(NC(=O)NC(C4CC4)C(F)(F)F)ncc23)ccn1,active,4.482,379.4490000000001,3.4149400000000014,3.0,6.0
CHEMBL3654693,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cncn4C)ncc23)ccn1,active,14.19,360.3810000000001,2.4400200000000005,3.0,6.0
CHEMBL3654694,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4csc(C)n4)ncc23)ccn1,active,0.9342,408.4650000000001,4.803220000000003,3.0,4.0
CHEMBL3654695,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ncccn4)ncc23)ccn1,active,15.95,373.4200000000001,3.387220000000002,2.0,5.0
CHEMBL3654696,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ccc5ccccc5c4)ncc23)ccn1,active,2.737,373.4200000000001,3.0875200000000014,3.0,5.0
CHEMBL3654697,Cc1cc(-c2n[nH]c3cc(NC(=O)N(C)Cc4cccnc4)ncc23)ccn1,active,762.9,360.3810000000001,2.4400200000000005,3.0,6.0
CHEMBL3654698,Cc1cc(-c2n[nH]c3cc(NC(=O)NCCc4ccccn4)ncc23)ccn1,active,2.337,373.4200000000001,3.606020000000002,3.0,5.0
CHEMBL3654699,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cnccn4)ncc23)ccn1,active,5.577,417.4730000000001,3.4038200000000014,2.0,6.0
CHEMBL3654700,Cc1cc(-c2n[nH]c3cc(NC(=O)NC(C)c4cccnc4)ncc23)ccn1,active,1.04,377.3830000000001,3.184120000000001,3.0,5.0
CHEMBL3654701,COCCN(Cc1cccnc1)C(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1,active,899.1,394.38500000000005,3.9282200000000014,3.0,4.0
CHEMBL3654702,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cncc(F)c4)ncc23)ccn1,active,1.001,376.3950000000001,3.7891200000000014,3.0,4.0
CHEMBL3654703,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4c(F)cccc4F)ncc23)ccn1,active,0.6547,426.40200000000004,4.668820000000003,3.0,4.0
CHEMBL3654704,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cccc(F)c4)ncc23)ccn1,active,0.2452,465.52100000000024,4.416920000000002,4.0,7.0
CHEMBL3654705,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ccc(C(F)(F)F)cc4)ncc23)ccn1,active,6.52,410.8400000000001,4.442520000000002,3.0,4.0
CHEMBL3654706,Cc1cc(-c2n[nH]c3cc(NC(=O)Nc4ccc(NCCc5ccccc5)nn4)ncc23)ccn1,active,35.02,410.84000000000003,4.695100000000003,3.0,4.0
CHEMBL3654707,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ccc(F)c(Cl)c4)ncc23)ccn1,active,0.411,414.8030000000001,4.273200000000002,3.0,4.0
CHEMBL3654708,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(F)c3)c2cn1)c1ccc(Cl)cc1,active,1.842,395.85400000000004,3.8945000000000016,3.0,5.0
CHEMBL3654709,O=C(NCc1ccc(F)c(Cl)c1)Nc1cc2[nH]nc(-c3ccnc(F)c3)c2cn1,active,1.002,399.81700000000006,3.472600000000001,3.0,5.0
CHEMBL3654710,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cnn(C)c3)c2cn1)c1ccc(Cl)cc1,active,0.5141,344.3780000000001,3.9723200000000007,3.0,4.0
CHEMBL3654711,Cn1cc(-c2n[nH]c3cc(NC(=O)NCc4ccc(F)c(Cl)c4)ncc23)cn1,active,0.2512,445.9140000000001,5.047700000000003,3.0,5.0
CHEMBL3654712,Cc1cc(-c2n[nH]c3cc(NC(=O)Nc4ccccc4)ncc23)ccn1,active,126.9,429.4590000000001,4.533400000000002,3.0,5.0
CHEMBL3654713,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc4nn(C)cc4c3)c2cn1)c1cccc(Cl)c1,active,0.6722,449.87700000000007,4.625800000000003,3.0,5.0
CHEMBL3654714,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc4nn(C)cc4c3)c2cn1)c1ccc(F)cc1,active,0.4045,445.9140000000001,5.047700000000003,3.0,5.0
CHEMBL3654715,Cn1cc2cc(-c3n[nH]c4cc(NC(=O)NCc5ccc(F)c(Cl)c5)ncc34)ccc2n1,active,0.5861,382.4270000000001,4.379280000000002,3.0,4.0
CHEMBL3654716,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc4nn(C)cc4c3)c2cn1)c1ccc(Cl)cc1,active,0.5616,321.38400000000007,3.873700000000002,3.0,3.0
CHEMBL3654717,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(C#N)cc3)c2cn1)c1ccccc1,active,1.056,412.6500000000001,4.395600000000002,3.0,3.0
CHEMBL3654718,C/C=C/c1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,active,0.4285,424.86700000000013,5.0035200000000035,3.0,4.0
CHEMBL3654719,C[C@@H](NC(=O)Nc1cc2[nH]nc(Br)c2cn1)c1ccc(F)c(Cl)c1,active,106.2,420.90400000000005,5.038520000000004,3.0,4.0
CHEMBL3654720,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccc(F)c(Cl)c4)ncc23)ccn1,active,0.432,406.4210000000001,3.3454000000000015,3.0,5.0
CHEMBL3654721,Cc1cc(-c2n[nH]c3cc(NC(=O)NC(C)(C)c4ccc(Cl)cc4)ncc23)ccn1,active,10.23,413.84400000000005,4.033600000000002,3.0,5.0
CHEMBL3654722,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(=O)n(C)c3)c2cn1)c1ccc(F)cc1,active,0.1588,427.8420000000001,5.439200000000002,3.0,3.0
CHEMBL3654723,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cnn(C)c3)c2cn1)c1ccc(F)c(Cl)c1,active,0.7088,399.8170000000001,4.023200000000002,4.0,4.0
CHEMBL3654724,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1)c1ccc(F)c(Cl)c1,active,9.337,445.2850000000001,5.348500000000002,3.0,4.0
CHEMBL3654725,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cn[nH]c3)c2cn1)c1ccc(F)c(Cl)c1,active,0.6032,444.29700000000014,5.953500000000003,3.0,3.0
CHEMBL3654726,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(Cl)c3)c2cn1)c1ccc(F)c(Cl)c1,active,2.636,462.9410000000003,4.809120000000003,3.0,5.0
CHEMBL3654727,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cccc(Cl)c3)c2cn1)c1ccc(F)c(Cl)c1,active,56.07,384.4430000000001,4.137320000000002,3.0,4.0
CHEMBL3654728,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4(c5ccc(Cl)cc5)CCOCC4)ncc23)ccn1,active,15.07,451.3280000000001,4.973520000000003,3.0,4.0
CHEMBL3654729,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4CCc5ccccc54)ncc23)ccn1,active,5.386,426.8430000000001,3.672300000000001,4.0,6.0
CHEMBL3654730,Cc1cc(-c2n[nH]c3c(Br)c(NC(=O)N[C@H](C)c4ccccc4)ncc23)ccn1,active,34.48,428.83000000000004,4.834200000000003,3.0,4.0
CHEMBL3654731,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cnc(N)nc3)c2cn1)c1ccc(F)c(Cl)c1,active,3.114,373.8190000000001,4.510500000000002,3.0,3.0
CHEMBL3654732,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(F)c3)c2cn1)c1ccc(F)c(Cl)c1,active,1.907,400.4170000000001,4.518380000000002,3.0,4.0
CHEMBL3654733,C[C@@H](NC(=O)Nc1cc2[nH]nc(C3CC3)c2cn1)c1ccc(F)c(Cl)c1,active,10.77,416.87200000000007,5.032680000000003,3.0,4.0
CHEMBL3654734,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(C#N)cc3)c2cn1)c1ccc(F)cc1,active,3.279,418.8880000000002,4.792520000000002,3.0,4.0
CHEMBL3654735,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(C#N)cc3)c2cn1)c1cccc(Cl)c1,active,6.107,485.7730000000001,5.626920000000003,3.0,4.0
CHEMBL3654736,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4(c5ccc(Cl)cc5)CC4)ncc23)ccn1,active,29.79,428.52100000000013,5.425720000000003,3.0,5.0
CHEMBL3654737,Cc1cc(-c2n[nH]c3c(Br)c(NC(=O)N[C@H](C)c4ccc(Cl)cc4)ncc23)ccn1,active,455.1,415.45300000000015,4.278800000000002,3.0,5.0
CHEMBL3654738,Cc1nc2ccc(-c3n[nH]c4cc(NC(=O)N[C@H](C)c5ccccc5)ncc34)cc2s1,active,0.7479,435.5090000000001,3.911100000000002,3.0,5.0
CHEMBL3654739,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc4c(c3)OCCO4)c2cn1)c1ccccc1,active,1.156,361.40900000000005,3.241100000000001,3.0,5.0
CHEMBL3654740,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(S(C)(=O)=O)cc3)c2cn1)c1ccccc1,active,1.333,373.4200000000001,3.606020000000001,3.0,5.0
CHEMBL3654741,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccn(C)n3)c2cn1)c1ccccc1,active,2.188,392.8500000000001,4.303420000000002,3.0,4.0
